10, 53, 42, 房间00, 密码612843, 12047e28, 03, 00, 游戏状态, 1, 用户进入, 0
10, 54, 17, 房间00, 密码282762, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
11, 46, 45, 房间00, 密码393058, 12047e28, 03, 00, 游戏状态, 1, 用户进入, 0
11, 47, 40, 房间00, 密码393058, 12047e28, 03, 00, 游戏状态, 1, 用户进入, 1
11, 47, 43, 房间00, 密码393058, 12047e28, 03, 00, 游戏状态, 24, 服务器, 游戏开始				
11, 48, 18, 房间00, 密码393058, 12047e28, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x29[1]=0x3B[2]=0x2B}, byUpCard{[0]=0x1C[1]=0x11}, iShape=2
11, 48, 19, 房间00, 密码393058, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 41, 
11, 48, 20, 房间00, 密码393058, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 35, 游戏结束定时器
11, 48, 20, 房间00, 密码393058, 12047e28, 03, 01, 			游戏状态, 25, 服务器, 游戏结束				, iUserState{[0]=3[1]=3[2]=0[3]=0[4]=0[5]=0}, iChangeMoney{[0]=1[1]=-1[2]=0[3]=0[4]=0[5]=0
11, 48, 23, 房间00, 密码393058, 12047e28, 03, 01, 游戏状态, 24, 服务器, 游戏开始				
11, 48, 25, 房间00, 密码393058, 12047e28, 03, 01, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
11, 48, 27, 房间00, 密码393058, 12047e28, 03, 01, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
11, 48, 27, 房间00, 密码393058, 12047e28, 03, 01, 游戏状态, 22, 服务器, 发牌完成		   		
11, 48, 28, 房间00, 密码393058, 12047e28, 03, 01, 		游戏状态, 20, 定时器, 48, 
11, 48, 29, 房间00, 密码393058, 12047e28, 03, 01, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=0, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=1[1]=0[2]=255[3]=255[4]=255[5]=255}, bShowDing=0
11, 48, 29, 房间00, 密码393058, 12047e28, 03, 01, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
11, 48, 29, 房间00, 密码393058, 12047e28, 03, 01, 游戏状态, 21, 服务器, 通知下注		   		
11, 48, 30, 房间00, 密码393058, 12047e28, 03, 01, 		游戏状态, 21, 定时器, 48, 
11, 48, 37, 房间00, 密码393058, 12047e28, 03, 01, 		游戏状态, 21, 定时器, 32, 下注完成定时器
11, 48, 37, 房间00, 密码393058, 12047e28, 03, 01, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
11, 48, 38, 房间00, 密码393058, 12047e28, 03, 01, 		游戏状态, 23, 定时器, 48, 
11, 48, 47, 房间00, 密码393058, 12047e28, 03, 01, 		游戏状态, 23, 定时器, 34, 自动摆牛计时器
11, 48, 53, 房间00, 密码393058, 12047e28, 03, 01, 			游戏状态, 23, 客户端,  1, 玩家摆牛		   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
11, 48, 53, 房间00, 密码393058, 12047e28, 03, 01, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x25[1]=0x0B[2]=0x1C}, byUpCard{[0]=0x07[1]=0x12}, iShape=0
11, 49, 05, 房间00, 密码393058, 12047e28, 03, 01, 			游戏状态, 23, 服务器, 大结算					, [0]={bWinner=1_dwUserID=19392										_iNTCount=1										_i64WinMoney=1, [1]={bWinner=0_dwUserID=19869										_iNTCount=0										_i64WinMoney=-1, [2]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [3]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [4]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [5]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0
13, 34, 53, 房间00, 密码536579, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
13, 48, 33, 房间00, 密码784710, 12047e22, 03, 00, 		游戏状态, 1, 定时器, 51, 
13, 48, 33, 房间00, 密码, 12047e22, 00, 00, 游戏状态, 1, 服务器, 游戏结束				
14, 10, 16, 房间00, 密码023016, 12047e22, 03, 00, 		游戏状态, 1, 定时器, 51, 
14, 10, 16, 房间00, 密码, 12047e22, 00, 00, 游戏状态, 1, 服务器, 游戏结束				
14, 14, 03, 房间00, 密码784710, 12047e22, 03, 00, 		游戏状态, 1, 定时器, 51, 
14, 14, 03, 房间00, 密码, 12047e22, 00, 00, 游戏状态, 1, 服务器, 游戏结束				
14, 22, 19, 房间00, 密码784710, 12047e22, 03, 00, 		游戏状态, 1, 定时器, 51, 
14, 22, 19, 房间00, 密码, 12047e22, 00, 00, 游戏状态, 1, 服务器, 游戏结束				
14, 25, 01, 房间01, 密码796629, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
14, 25, 11, 房间01, 密码796629, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 1
14, 25, 50, 房间00, 密码023016, 12047e22, 03, 00, 		游戏状态, 1, 定时器, 51, 
14, 25, 50, 房间00, 密码, 12047e22, 00, 00, 游戏状态, 1, 服务器, 游戏结束				
14, 28, 08, 房间01, 密码796629, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 1
14, 28, 13, 房间01, 密码796629, 12047e22, 03, 00, 游戏状态, 24, 服务器, 游戏开始				
14, 28, 15, 房间01, 密码796629, 12047e22, 03, 00, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
14, 28, 15, 房间01, 密码796629, 12047e22, 03, 00, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=1, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bShowDing=1
14, 28, 18, 房间01, 密码796629, 12047e22, 03, 00, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
14, 28, 18, 房间01, 密码796629, 12047e22, 03, 00, 游戏状态, 21, 服务器, 通知下注		   		
14, 28, 19, 房间01, 密码796629, 12047e22, 03, 00, 		游戏状态, 21, 定时器, 48, 
14, 28, 28, 房间01, 密码796629, 12047e22, 03, 00, 		游戏状态, 21, 定时器, 31, 下注计时器	
14, 28, 28, 房间01, 密码796629, 12047e22, 03, 00, 游戏状态, 21, 用户进入, 2
14, 28, 42, 房间01, 密码796629, 12047e22, 03, 00, 		游戏状态, 21, 定时器, 32, 下注完成定时器
14, 28, 43, 房间01, 密码796629, 12047e22, 03, 00, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
14, 28, 43, 房间01, 密码796629, 12047e22, 03, 00, 游戏状态, 22, 服务器, 发牌完成		   		
14, 28, 43, 房间01, 密码796629, 12047e22, 03, 00, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
14, 28, 44, 房间01, 密码796629, 12047e22, 03, 00, 		游戏状态, 23, 定时器, 48, 
14, 28, 47, 房间01, 密码796629, 12047e22, 03, 00, 			游戏状态, 23, 客户端,  1, 玩家摆牛		   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
14, 28, 47, 房间01, 密码796629, 12047e22, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x03[1]=0x3B[2]=0x05}, byUpCard{[0]=0x1D[1]=0x17}, iShape=9
14, 28, 54, 房间01, 密码796629, 12047e22, 03, 00, 		游戏状态, 23, 定时器, 34, 自动摆牛计时器
14, 33, 29, 房间01, 密码796629, 12047e22, 03, 00, 游戏状态, 23, 用户进入, 1
14, 33, 30, 房间01, 密码796629, 12047e22, 03, 00, 			游戏状态, 23, 客户端,  0, 玩家摆牛		   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
14, 33, 30, 房间01, 密码796629, 12047e22, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x33[1]=0x37[2]=0x38}, byUpCard{[0]=0x15[1]=0x08}, iShape=0
14, 33, 31, 房间01, 密码796629, 12047e22, 03, 00, 		游戏状态, 23, 定时器, 41, 
14, 33, 32, 房间01, 密码796629, 12047e22, 03, 00, 		游戏状态, 23, 定时器, 35, 游戏结束定时器
14, 33, 32, 房间01, 密码796629, 12047e22, 03, 01, 			游戏状态, 25, 服务器, 游戏结束				, iUserState{[0]=3[1]=3[2]=0[3]=0[4]=0[5]=0}, iChangeMoney{[0]=-3[1]=3[2]=0[3]=0[4]=0[5]=0
14, 35, 14, 房间01, 密码796629, 12047e22, 03, 01, 			游戏状态, 25, 服务器, 大结算					, [0]={bWinner=0_dwUserID=10455										_iNTCount=0										_i64WinMoney=-3, [1]={bWinner=1_dwUserID=17690										_iNTCount=1										_i64WinMoney=3, [2]={bWinner=0_dwUserID=13714										_iNTCount=0										_i64WinMoney=0, [3]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [4]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [5]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0
14, 44, 51, 房间02, 密码203611, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
14, 45, 05, 房间00, 密码784710, 12047e22, 03, 00, 		游戏状态, 1, 定时器, 51, 
14, 45, 05, 房间00, 密码, 12047e22, 00, 00, 游戏状态, 1, 服务器, 游戏结束				
14, 45, 41, 房间02, 密码203611, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 1
14, 45, 42, 房间02, 密码203611, 12047e22, 03, 00, 游戏状态, 24, 服务器, 游戏开始				
14, 45, 44, 房间02, 密码203611, 12047e22, 03, 00, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
14, 45, 44, 房间02, 密码203611, 12047e22, 03, 00, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=0, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bShowDing=1
14, 45, 48, 房间02, 密码203611, 12047e22, 03, 00, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
14, 45, 48, 房间02, 密码203611, 12047e22, 03, 00, 游戏状态, 21, 服务器, 通知下注		   		
14, 45, 49, 房间02, 密码203611, 12047e22, 03, 00, 		游戏状态, 21, 定时器, 48, 
14, 45, 49, 房间02, 密码203611, 12047e22, 03, 00, 		游戏状态, 21, 定时器, 32, 下注完成定时器
14, 45, 51, 房间02, 密码203611, 12047e22, 03, 00, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
14, 45, 51, 房间02, 密码203611, 12047e22, 03, 00, 游戏状态, 22, 服务器, 发牌完成		   		
14, 45, 51, 房间02, 密码203611, 12047e22, 03, 00, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
14, 45, 52, 房间02, 密码203611, 12047e22, 03, 00, 		游戏状态, 23, 定时器, 48, 
14, 45, 55, 房间02, 密码203611, 12047e22, 03, 00, 			游戏状态, 23, 客户端,  1, 玩家摆牛		   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
14, 45, 55, 房间02, 密码203611, 12047e22, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x1B[1]=0x1D[2]=0x2B}, byUpCard{[0]=0x25[1]=0x36}, iShape=0
14, 45, 56, 房间01, 密码023016, 12047e22, 03, 00, 		游戏状态, 1, 定时器, 51, 
14, 45, 56, 房间01, 密码, 12047e22, 00, 00, 游戏状态, 1, 服务器, 游戏结束				
14, 46, 01, 房间02, 密码203611, 12047e22, 03, 00, 			游戏状态, 23, 客户端,  0, 玩家摆牛		   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
14, 46, 01, 房间02, 密码203611, 12047e22, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x35[1]=0x13[2]=0x0B}, byUpCard{[0]=0x26[1]=0x1C}, iShape=7
14, 46, 02, 房间02, 密码203611, 12047e22, 03, 00, 		游戏状态, 23, 定时器, 41, 
14, 46, 03, 房间02, 密码203611, 12047e22, 03, 00, 		游戏状态, 23, 定时器, 35, 游戏结束定时器
14, 46, 03, 房间02, 密码203611, 12047e22, 03, 01, 			游戏状态, 25, 服务器, 游戏结束				, iUserState{[0]=3[1]=3[2]=0[3]=0[4]=0[5]=0}, iChangeMoney{[0]=4[1]=-4[2]=0[3]=0[4]=0[5]=0
14, 46, 11, 房间02, 密码203611, 12047e22, 03, 01, 游戏状态, 24, 服务器, 游戏开始				
14, 46, 13, 房间02, 密码203611, 12047e22, 03, 01, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
14, 46, 13, 房间02, 密码203611, 12047e22, 03, 01, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=0, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bShowDing=0
14, 46, 13, 房间02, 密码203611, 12047e22, 03, 01, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
14, 46, 13, 房间02, 密码203611, 12047e22, 03, 01, 游戏状态, 21, 服务器, 通知下注		   		
14, 46, 14, 房间02, 密码203611, 12047e22, 03, 01, 		游戏状态, 21, 定时器, 48, 
14, 46, 15, 房间02, 密码203611, 12047e22, 03, 01, 		游戏状态, 21, 定时器, 32, 下注完成定时器
14, 46, 16, 房间02, 密码203611, 12047e22, 03, 01, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
14, 46, 16, 房间02, 密码203611, 12047e22, 03, 01, 游戏状态, 22, 服务器, 发牌完成		   		
14, 46, 16, 房间02, 密码203611, 12047e22, 03, 01, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
14, 46, 17, 房间02, 密码203611, 12047e22, 03, 01, 		游戏状态, 23, 定时器, 48, 
14, 46, 20, 房间02, 密码203611, 12047e22, 03, 01, 			游戏状态, 23, 客户端,  1, 玩家摆牛		   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
14, 46, 20, 房间02, 密码203611, 12047e22, 03, 01, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x29[1]=0x38[2]=0x2D}, byUpCard{[0]=0x26[1]=0x0C}, iShape=7
14, 46, 26, 房间02, 密码203611, 12047e22, 03, 01, 		游戏状态, 23, 定时器, 34, 自动摆牛计时器
14, 46, 27, 房间02, 密码203611, 12047e22, 03, 01, 			游戏状态, 23, 客户端,  0, 玩家摆牛		   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
14, 46, 27, 房间02, 密码203611, 12047e22, 03, 01, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x32[1]=0x3C[2]=0x1A}, byUpCard{[0]=0x08[1]=0x21}, iShape=0
14, 46, 28, 房间02, 密码203611, 12047e22, 03, 01, 		游戏状态, 23, 定时器, 41, 
14, 46, 29, 房间02, 密码203611, 12047e22, 03, 01, 		游戏状态, 23, 定时器, 35, 游戏结束定时器
14, 46, 29, 房间02, 密码203611, 12047e22, 03, 02, 			游戏状态, 25, 服务器, 游戏结束				, iUserState{[0]=3[1]=3[2]=0[3]=0[4]=0[5]=0}, iChangeMoney{[0]=-4[1]=4[2]=0[3]=0[4]=0[5]=0
14, 46, 43, 房间02, 密码203611, 12047e22, 03, 02, 			游戏状态, 25, 服务器, 大结算					, [0]={bWinner=0_dwUserID=19909										_iNTCount=2										_i64WinMoney=0, [1]={bWinner=0_dwUserID=13591										_iNTCount=0										_i64WinMoney=0, [2]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [3]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [4]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [5]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0
14, 46, 57, 房间01, 密码226292, 12047e28, 03, 00, 游戏状态, 1, 用户进入, 0
14, 47, 09, 房间01, 密码226292, 12047e28, 03, 00, 游戏状态, 1, 用户进入, 0
14, 47, 28, 房间01, 密码226292, 12047e28, 03, 00, 游戏状态, 1, 用户进入, 1
14, 47, 29, 房间01, 密码226292, 12047e28, 03, 00, 游戏状态, 24, 服务器, 游戏开始				
14, 47, 31, 房间01, 密码226292, 12047e28, 03, 00, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
14, 47, 33, 房间01, 密码226292, 12047e28, 03, 00, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
14, 47, 33, 房间01, 密码226292, 12047e28, 03, 00, 游戏状态, 22, 服务器, 发牌完成		   		
14, 47, 34, 房间01, 密码226292, 12047e28, 03, 00, 		游戏状态, 20, 定时器, 48, 
14, 47, 36, 房间01, 密码226292, 12047e28, 03, 00, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=0, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=1[1]=1[2]=255[3]=255[4]=255[5]=255}, bShowDing=1
14, 47, 39, 房间01, 密码226292, 12047e28, 03, 00, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
14, 47, 39, 房间01, 密码226292, 12047e28, 03, 00, 游戏状态, 21, 服务器, 通知下注		   		
14, 47, 40, 房间01, 密码226292, 12047e28, 03, 00, 		游戏状态, 21, 定时器, 48, 
14, 47, 41, 房间01, 密码226292, 12047e28, 03, 00, 		游戏状态, 21, 定时器, 32, 下注完成定时器
14, 47, 41, 房间01, 密码226292, 12047e28, 03, 00, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
14, 47, 42, 房间01, 密码226292, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 48, 
14, 47, 47, 房间01, 密码226292, 12047e28, 03, 00, 			游戏状态, 23, 客户端,  0, 玩家摆牛		   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
14, 47, 47, 房间01, 密码226292, 12047e28, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x32[1]=0x04[2]=0x0A}, byUpCard{[0]=0x39[1]=0x35}, iShape=0
14, 47, 47, 房间01, 密码226292, 12047e28, 03, 00, 			游戏状态, 23, 客户端,  1, 玩家摆牛		   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
14, 47, 47, 房间01, 密码226292, 12047e28, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x02[1]=0x3C[2]=0x16}, byUpCard{[0]=0x31[1]=0x2C}, iShape=2
14, 47, 48, 房间01, 密码226292, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 41, 
14, 47, 49, 房间01, 密码226292, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 35, 游戏结束定时器
14, 47, 49, 房间01, 密码226292, 12047e28, 03, 01, 			游戏状态, 25, 服务器, 游戏结束				, iUserState{[0]=3[1]=3[2]=0[3]=0[4]=0[5]=0}, iChangeMoney{[0]=-2[1]=2[2]=0[3]=0[4]=0[5]=0
14, 47, 52, 房间01, 密码226292, 12047e28, 03, 01, 游戏状态, 24, 服务器, 游戏开始				
14, 47, 54, 房间01, 密码226292, 12047e28, 03, 01, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
14, 47, 55, 房间01, 密码226292, 12047e28, 03, 01, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
14, 47, 55, 房间01, 密码226292, 12047e28, 03, 01, 游戏状态, 22, 服务器, 发牌完成		   		
14, 47, 56, 房间01, 密码226292, 12047e28, 03, 01, 		游戏状态, 20, 定时器, 48, 
14, 48, 00, 房间01, 密码226292, 12047e28, 03, 01, 		游戏状态, 20, 定时器, 36, 抢庄定时器		   
14, 48, 07, 房间01, 密码226292, 12047e28, 03, 01, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=0, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=1[1]=0[2]=255[3]=255[4]=255[5]=255}, bShowDing=0
14, 48, 07, 房间01, 密码226292, 12047e28, 03, 01, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
14, 48, 07, 房间01, 密码226292, 12047e28, 03, 01, 游戏状态, 21, 服务器, 通知下注		   		
14, 48, 08, 房间01, 密码226292, 12047e28, 03, 01, 		游戏状态, 21, 定时器, 48, 
14, 48, 09, 房间01, 密码226292, 12047e28, 03, 01, 		游戏状态, 21, 定时器, 32, 下注完成定时器
14, 48, 09, 房间01, 密码226292, 12047e28, 03, 01, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
14, 48, 10, 房间01, 密码226292, 12047e28, 03, 01, 		游戏状态, 23, 定时器, 48, 
14, 48, 14, 房间01, 密码226292, 12047e28, 03, 01, 			游戏状态, 23, 客户端,  1, 玩家摆牛		   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
14, 48, 14, 房间01, 密码226292, 12047e28, 03, 01, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x24[1]=0x36[2]=0x27}, byUpCard{[0]=0x07[1]=0x3D}, iShape=9
14, 48, 14, 房间01, 密码226292, 12047e28, 03, 01, 			游戏状态, 23, 客户端,  0, 玩家摆牛		   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
14, 48, 14, 房间01, 密码226292, 12047e28, 03, 01, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x22[1]=0x3A[2]=0x1D}, byUpCard{[0]=0x3B[1]=0x21}, iShape=0
14, 48, 15, 房间01, 密码226292, 12047e28, 03, 01, 		游戏状态, 23, 定时器, 41, 
14, 48, 16, 房间01, 密码226292, 12047e28, 03, 01, 		游戏状态, 23, 定时器, 35, 游戏结束定时器
14, 48, 16, 房间01, 密码226292, 12047e28, 03, 02, 			游戏状态, 25, 服务器, 游戏结束				, iUserState{[0]=3[1]=3[2]=0[3]=0[4]=0[5]=0}, iChangeMoney{[0]=-3[1]=3[2]=0[3]=0[4]=0[5]=0
14, 48, 20, 房间01, 密码226292, 12047e28, 03, 02, 			游戏状态, 25, 服务器, 大结算					, [0]={bWinner=0_dwUserID=19909										_iNTCount=2										_i64WinMoney=-5, [1]={bWinner=1_dwUserID=13591										_iNTCount=0										_i64WinMoney=5, [2]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [3]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [4]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [5]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0
14, 48, 55, 房间01, 密码207834, 12223f08, 03, 00, 游戏状态, 1, 用户进入, 0
14, 49, 05, 房间00, 密码023016, 12047e22, 03, 00, 		游戏状态, 1, 定时器, 51, 
14, 49, 05, 房间00, 密码, 12047e22, 00, 00, 游戏状态, 1, 服务器, 游戏结束				
14, 49, 07, 房间01, 密码207834, 12223f08, 03, 00, 游戏状态, 1, 用户进入, 0
