10,11,24,Send,UserID:0,bAssID=181,
10,14,29,Send,UserID:0,bAssID=181,
10,22,00,Send,UserID:0,bAssID=181,
10,22,26,Send,UserID:0,bAssID=181,
10,22,26,Send,UserID:1,bAssID=181,
10,24,25,Send,UserID:0,bAssID=181,
10,24,25,Send,UserID:1,bAssID=181,
10,24,25,Send,UserID:2,bAssID=181,
10,25,43,Reply,UserId=0,bAssID=1,    ///用户同意		 
10,25,45,Reply,UserId=2,bAssID=1,    ///用户同意		 
10,27,23,Send,UserID:0,bAssID=181,
10,27,29,Reply,UserId=0,bAssID=1,    ///用户同意		 
10,28,02,Send,UserID:0,bAssID=181,
10,28,54,Send,UserID:0,bAssID=181,
10,29,58,Send,UserID:0,bAssID=181,
10,30,15,Send,UserID:0,bAssID=181,
10,30,15,Send,UserID:1,bAssID=181,
10,30,15,Send,UserID:2,bAssID=181,
10,31,15,Reply,UserId=1,bAssID=1,    ///用户同意		 
10,31,15,Send,UserID:0,bAssID=120,	//升级游戏开始	   
10,31,15,Send,UserID:1,bAssID=120,	//升级游戏开始	   
10,31,15,Send,UserID:2,bAssID=120,	//升级游戏开始	   
10,31,16,Send,UserID:0,bAssID=121,	//确定至筛子点数	  
10,31,16,Send,UserID:1,bAssID=121,	//确定至筛子点数	  
10,31,16,Send,UserID:2,bAssID=121,	//确定至筛子点数	  
10,31,19,Send,UserID:0,bAssID=122,	//发牌消息			 
10,31,19,Send,UserID:1,bAssID=122,	//发牌消息			 
10,31,19,Send,UserID:2,bAssID=122,	//发牌消息			 
10,31,20,Send,UserID:0,bAssID=123,	//通知开始出牌	   
10,31,20,Send,UserID:1,bAssID=123,	//通知开始出牌	   
10,31,20,Send,UserID:2,bAssID=123,	//通知开始出牌	   
10,31,27,Reply,UserId=1,bAssID=125,	//玩家出牌			 
10,31,27,Send,UserID:0,bAssID=126,	//玩家出牌结果 	   
10,31,27,Send,UserID:1,bAssID=126,	//玩家出牌结果 	   
10,31,27,Send,UserID:2,bAssID=126,	//玩家出牌结果 	   
10,31,28,Send,UserID:0,bAssID=127,	//抓牌			   
10,31,28,Send,UserID:1,bAssID=127,	//抓牌			   
10,31,28,Send,UserID:2,bAssID=127,	//抓牌			   
10,31,42,Reply,UserId=0,bAssID=125,	//玩家出牌			 
10,31,42,Send,UserID:0,bAssID=126,	//玩家出牌结果 	   
10,31,42,Send,UserID:1,bAssID=126,	//玩家出牌结果 	   
10,31,42,Send,UserID:2,bAssID=126,	//玩家出牌结果 	   
10,31,42,Send,UserID:0,bAssID=127,	//抓牌			   
10,31,42,Send,UserID:1,bAssID=127,	//抓牌			   
10,31,42,Send,UserID:2,bAssID=127,	//抓牌			   
10,31,48,Reply,UserId=2,bAssID=125,	//玩家出牌			 
10,31,48,Send,UserID:0,bAssID=126,	//玩家出牌结果 	   
10,31,48,Send,UserID:1,bAssID=126,	//玩家出牌结果 	   
10,31,48,Send,UserID:2,bAssID=126,	//玩家出牌结果 	   
10,31,48,Send,UserID:0,bAssID=127,	//抓牌			   
10,31,48,Send,UserID:1,bAssID=127,	//抓牌			   
10,31,48,Send,UserID:2,bAssID=127,	//抓牌			   
10,32,09,Send,UserID:0,bAssID=126,	//玩家出牌结果 	   
10,32,09,Send,UserID:1,bAssID=126,	//玩家出牌结果 	   
10,32,09,Send,UserID:2,bAssID=126,	//玩家出牌结果 	   
10,32,10,Send,UserID:0,bAssID=127,	//抓牌			   
10,32,10,Send,UserID:1,bAssID=127,	//抓牌			   
10,32,10,Send,UserID:2,bAssID=127,	//抓牌			   
10,32,12,Reply,UserId=0,bAssID=125,	//玩家出牌			 
10,32,12,Send,UserID:0,bAssID=126,	//玩家出牌结果 	   
10,32,12,Send,UserID:1,bAssID=126,	//玩家出牌结果 	   
10,32,12,Send,UserID:2,bAssID=126,	//玩家出牌结果 	   
10,32,13,Send,UserID:0,bAssID=127,	//抓牌			   
10,32,13,Send,UserID:1,bAssID=127,	//抓牌			   
10,32,13,Send,UserID:2,bAssID=127,	//抓牌			   
10,32,22,Reply,UserId=2,bAssID=125,	//玩家出牌			 
10,32,22,Send,UserID:0,bAssID=126,	//玩家出牌结果 	   
10,32,22,Send,UserID:1,bAssID=126,	//玩家出牌结果 	   
10,32,22,Send,UserID:2,bAssID=126,	//玩家出牌结果 	   
10,32,22,Send,UserID:0,bAssID=127,	//抓牌			   
10,32,22,Send,UserID:1,bAssID=127,	//抓牌			   
10,32,22,Send,UserID:2,bAssID=127,	//抓牌			   
10,32,42,Send,UserID:0,bAssID=126,	//玩家出牌结果 	   
10,32,42,Send,UserID:1,bAssID=126,	//玩家出牌结果 	   
10,32,42,Send,UserID:2,bAssID=126,	//玩家出牌结果 	   
10,32,43,Send,UserID:0,bAssID=127,	//抓牌			   
10,32,43,Send,UserID:1,bAssID=127,	//抓牌			   
10,32,43,Send,UserID:2,bAssID=127,	//抓牌			   
10,32,58,Reply,UserId=0,bAssID=125,	//玩家出牌			 
10,32,58,Send,UserID:0,bAssID=126,	//玩家出牌结果 	   
10,32,58,Send,UserID:1,bAssID=126,	//玩家出牌结果 	   
10,32,58,Send,UserID:2,bAssID=126,	//玩家出牌结果 	   
10,32,59,Send,UserID:0,bAssID=127,	//抓牌			   
10,32,59,Send,UserID:1,bAssID=127,	//抓牌			   
10,32,59,Send,UserID:2,bAssID=127,	//抓牌			   
10,33,06,Reply,UserId=0,bAssID=70,//托管				   
10,33,06,Send,UserID:0,bAssID=70,//托管				   
10,33,06,Send,UserID:1,bAssID=70,//托管				   
10,33,06,Send,UserID:2,bAssID=70,//托管				   
10,33,07,Reply,UserId=0,bAssID=70,//托管				   
10,33,07,Send,UserID:0,bAssID=70,//托管				   
10,33,07,Send,UserID:1,bAssID=70,//托管				   
10,33,07,Send,UserID:2,bAssID=70,//托管				   
10,33,09,Reply,UserId=0,bAssID=70,//托管				   
10,33,09,Send,UserID:0,bAssID=70,//托管				   
10,33,09,Send,UserID:1,bAssID=70,//托管				   
10,33,09,Send,UserID:2,bAssID=70,//托管				   
10,33,19,Send,UserID:0,bAssID=126,	//玩家出牌结果 	   
10,33,19,Send,UserID:1,bAssID=126,	//玩家出牌结果 	   
10,33,19,Send,UserID:2,bAssID=126,	//玩家出牌结果 	   
10,33,20,Send,UserID:0,bAssID=127,	//抓牌			   
10,33,20,Send,UserID:1,bAssID=127,	//抓牌			   
10,33,20,Send,UserID:2,bAssID=127,	//抓牌			   
10,33,40,Send,UserID:0,bAssID=70,//托管				   
10,33,40,Send,UserID:1,bAssID=70,//托管				   
10,33,40,Send,UserID:2,bAssID=70,//托管				   
10,33,40,Send,UserID:0,bAssID=126,	//玩家出牌结果 	   
10,33,40,Send,UserID:1,bAssID=126,	//玩家出牌结果 	   
10,33,40,Send,UserID:2,bAssID=126,	//玩家出牌结果 	   
10,33,41,Send,UserID:0,bAssID=127,	//抓牌			   
10,33,41,Send,UserID:1,bAssID=127,	//抓牌			   
10,33,41,Send,UserID:2,bAssID=127,	//抓牌			   
10,33,54,Reply,UserId=0,bAssID=125,	//玩家出牌			 
10,33,54,Send,UserID:0,bAssID=126,	//玩家出牌结果 	   
